file_number,category,doc_type,order_date,fsa,primary_amount,amount_type,monthly_rent,rent_pattern,months_of_rent_owed,hearing_date,hearing_sentence_found,landlord_attended,tenant_attended,landlord_represented,tenant_represented,explicit_non_attendance,extraction_method,notes
LTB-L-109354-25,L2,Review Order,2026-04-23,L5V,,,,,,,False,,,,,False,text,no dollar amount found
LTB-L-109379-25,L2,Order,2026-04-29,N6J,,,,,,"April 9, 2026",True,True,True,True,True,False,text,no dollar amount found
LTB-L-109388-25,L2,Order,2026-02-24,M4H,,,,,,"February 9, 2026",True,True,True,True,False,False,text,only fee/rate/boilerplate amounts found
LTB-L-109483-25,L2,Order,2026-03-24,M6H,,,,,,"March 17, 2026",True,True,True,False,False,True,text,no dollar amount found
LTB-L-109487-25,L2,Order,2026-02-13,L6Y,,,,,,"February 9, 2026",False,,,,,False,text,operative section found but contained only fee/rate/boilerplate amounts — likely no lump sum ordered
LTB-L-109552-25,L2,Order,2026-04-20,N1R,,,,,,"April 13, 2026",False,,,,,False,text,only fee/rate/boilerplate amounts found
LTB-L-000877-26,L3,ExParte Order,2026-01-13,K0H,,,,,,,False,,,,,False,text,no dollar amount found
LTB-L-001281-26,L3,ExParte Order,2026-01-12,L0G,,,,,,,False,,,,,False,text,no dollar amount found
LTB-L-001699-26,L3,ExParte Order,2026-02-03,L1K,,,,,,,False,,,,,False,text,operative section found but contained only fee/rate/boilerplate amounts — likely no lump sum ordered
LTB-L-002680-26,L3,ExParte Order,2026-01-19,L8N,,,,,,,False,,,,,False,text,operative section found but contained only fee/rate/boilerplate amounts — likely no lump sum ordered
LTB-L-003098-26,L3,Order,2026-02-26,P1B,,,,,,"February 19, 2026",True,True,False,True,,True,text,no dollar amount found
LTB-L-003679-26,L3,ExParte Order,2026-01-20,L4J,,,,,,,False,,,,,False,text,no dollar amount found
LTB-L-004410-26,L3,ExParte Order,2026-01-26,L4C,,,,,,,False,,,,,False,text,operative section found but contained only fee/rate/boilerplate amounts — likely no lump sum ordered
LTB-L-004746-26,L3,ExParte Order,2026-01-26,N2H,,,,,,,False,,,,,False,text,no dollar amount found
LTB-L-006008-26,L3,ExParte Order,2026-02-13,L4K,,,,,,,False,,,,,False,text,no dollar amount found
LTB-L-006184-26,L3,ExParte Order,2026-01-26,M6K,,,,,,,False,,,,,False,text,no dollar amount found
LTB-L-006385-26,L3,ExParte Order,2026-01-30,M6H,,,,,,,False,,,,,False,text,no dollar amount found
LTB-L-006427-26,L3,ExParte Order,2026-02-17,N9G,,,,,,,False,,,,,False,text,no dollar amount found
LTB-L-006592-26,L3,ExParte Order,2026-01-30,L0M,,,,,,,False,,,,,False,text,no dollar amount found
LTB-L-007404-26,L3,ExParte Order,2026-02-02,K1N,,,,,,,False,,,,,False,text,no dollar amount found
LTB-L-007750-26,L3,ExParte Order,2026-02-06,L6X,,,,,,,False,,,,,False,text,no dollar amount found
LTB-L-008226-26,L3,Order,2026-03-11,M2J,,,,,,"March 4, 2026",True,True,True,True,False,False,text,no dollar amount found
LTB-L-008505-26,L3,ExParte Order,2026-02-06,K0A,,,,,,,False,,,,,False,text,no dollar amount found
LTB-L-008846-26,L3,ExParte Order,2026-02-06,L4K,,,,,,,False,,,,,False,text,no dollar amount found
LTB-L-009326-26,L3,Order,2026-03-25,N2V,250.0,other,,,,"March 16, 2026",True,True,True,True,False,True,text,"found in operative 'It is ordered that' section; single candidate amount, no strong keyword match"
LTB-L-009617-26,L3,ExParte Order,2026-02-09,L0M,,,,,,,False,,,,,False,text,no dollar amount found
LTB-L-009834-26,L3,ExParte Order,2026-02-20,L1J,,,,,,,False,,,,,False,text,no dollar amount found
LTB-L-009962-26,L3,ExParte Order,2026-02-26,K2B,,,,,,,False,,,,,False,text,no dollar amount found
LTB-L-010221-26,L3,ExParte Order,2026-02-13,M8Y,,,,,,,False,,,,,False,text,no dollar amount found
LTB-L-010443-26,L3,ExParte Order,2026-03-03,L5B,,,,,,,False,,,,,False,text,no dollar amount found
LTB-L-011254-26,L3,Order,2026-03-17,N8S,2500.0,ambiguous-max,,,,"March 12, 2026",True,True,True,False,False,False,text,"no operative section found, or it had no dollar mentions at all; fell back to full-document search; multiple candidate amounts, took max — manual review advised"
LTB-L-011485-26,L3,ExParte Order,2026-02-10,N2L,,,,,,,False,,,,,False,text,no dollar amount found
LTB-L-011814-26,L3,ExParte Order,2026-02-13,L3C,,,,,,,False,,,,,False,text,no dollar amount found
LTB-L-011878-26,L3,ExParte Order,2026-02-24,L1G,,,,,,,False,,,,,False,text,no dollar amount found
LTB-L-012210-26,L3,ExParte Order,2026-02-13,K4R,,,,,,,False,,,,,False,text,no dollar amount found
LTB-L-013079-26,L3,ExParte Order,2026-02-23,N5P,,,,,,,False,,,,,False,text,no dollar amount found
LTB-L-013495-26,L3,ExParte Order,2026-02-23,K0K,,,,,,,False,,,,,False,text,operative section found but contained only fee/rate/boilerplate amounts — likely no lump sum ordered
LTB-L-013639-26,L3,ExParte Order,2026-02-17,L6C,,,,,,,False,,,,,False,text,no dollar amount found
LTB-L-013946-26,L3,ExParte Order,2026-02-23,L4L,,,,,,,False,,,,,False,text,no dollar amount found
LTB-L-014042-26,L3,ExParte Order,2026-02-23,M5M,,,,,,,False,,,,,False,text,no dollar amount found
LTB-L-014867-26,L3,ExParte Order,2026-03-02,K1R,,,,,,,False,,,,,False,text,no dollar amount found
LTB-L-015251-26,L3,ExParte Order,2026-02-27,K7N,,,,,,,False,,,,,False,text,no dollar amount found
LTB-L-015835-26,L3,Order,2026-04-08,K2E,,,,,,"April 2, 2026",True,True,True,True,True,False,text,no dollar amount found
LTB-L-016200-26,L3,ExParte Order,2026-03-20,N0G,,,,,,,False,,,,,False,text,no dollar amount found
LTB-L-016303-26,L3,ExParte Order,2026-03-02,M5E,,,,,,,False,,,,,False,text,no dollar amount found
LTB-L-016574-26,L3,ExParte Order,2026-03-02,N0G,,,,,,,False,,,,,False,text,operative section found but contained only fee/rate/boilerplate amounts — likely no lump sum ordered
LTB-L-017342-26,L3,ExParte Order,2026-03-20,L1X,,,,,,,False,,,,,False,text,no dollar amount found
LTB-L-017605-26,L3,ExParte Order,2026-03-03,N0P,,,,,,,False,,,,,False,text,no dollar amount found
LTB-L-017798-26,L3,ExParte Order,2026-03-02,M6P,,,,,,,False,,,,,False,text,no dollar amount found
LTB-L-018621-26,L3,ExParte Order,2026-03-09,P0M,,,,,,,False,,,,,False,text,operative section found but contained only fee/rate/boilerplate amounts — likely no lump sum ordered
LTB-L-018957-26,L3,ExParte Order,2026-03-06,P1B,,,,,,,False,,,,,False,text,operative section found but contained only fee/rate/boilerplate amounts — likely no lump sum ordered
LTB-L-019350-26,L3,ExParte Order,2026-03-30,L1Z,,,,,,,False,,,,,False,text,no dollar amount found
LTB-L-019780-26,L3,ExParte Order,2026-03-10,M1P,,,,,,,False,,,,,False,text,operative section found but contained only fee/rate/boilerplate amounts — likely no lump sum ordered
LTB-L-020989-26,L3,ExParte Order,2026-03-10,N1S,,,,,,,False,,,,,False,text,no dollar amount found
LTB-L-021227-26,L3,ExParte Order,2026-03-13,L4L,,,,,,,False,,,,,False,text,no dollar amount found
LTB-L-021443-26,L3,ExParte Order,2026-03-13,M4E,,,,,,,False,,,,,False,text,no dollar amount found
LTB-L-021460-26,L3,ExParte Order,2026-03-13,L8H,,,,,,,False,,,,,False,text,no dollar amount found
LTB-L-021727-26,L3,ExParte Order,2026-03-16,L1H,,,,,,,False,,,,,False,text,no dollar amount found
LTB-L-021810-26,L3,ExParte Order,2026-03-16,L3Z,,,,,,,False,,,,,False,text,no dollar amount found
LTB-L-022535-26,L3,ExParte Order,2026-03-23,N2L,,,,,,,False,,,,,False,text,no dollar amount found
LTB-L-022631-26,L3,ExParte Order,2026-03-20,N9J,,,,,,,False,,,,,False,text,no dollar amount found
LTB-L-022835-26,L3,ExParte Order,2026-03-20,L8H,,,,,,,False,,,,,False,text,no dollar amount found
LTB-L-023503-26,L3,ExParte Order,2026-03-23,M5V,,,,,,,False,,,,,False,text,no dollar amount found
LTB-L-023800-26,L3,ExParte Order,2026-03-23,L9T,,,,,,,False,,,,,False,text,no dollar amount found
LTB-L-024132-26,L3,ExParte Order,2026-03-23,K8P,,,,,,,False,,,,,False,text,no dollar amount found
LTB-L-025300-26,L3,ExParte Order,2026-04-07,P2A,,,,,,,False,,,,,False,text,no dollar amount found
LTB-L-025927-26,L3,ExParte Order,2026-03-31,K1K,,,,,,,False,,,,,False,text,no dollar amount found
LTB-L-026695-26,L3,ExParte Order,2026-04-07,L8S,,,,,,,False,,,,,False,text,no dollar amount found
LTB-L-026840-26,L3,ExParte Order,2026-03-30,L6H,,,,,,,False,,,,,False,text,no dollar amount found
LTB-L-026980-26,L3,ExParte Order,2026-04-02,L3R,,,,,,,False,,,,,False,text,no dollar amount found
LTB-L-027672-26,L3,ExParte Order,2026-04-07,M2K,,,,,,,False,,,,,False,text,no dollar amount found
LTB-L-027977-26,L3,ExParte Order,2026-04-10,M4Y,,,,,,,False,,,,,False,text,no dollar amount found
LTB-L-029101-26,L3,ExParte Order,2026-04-07,N7L,,,,,,,False,,,,,False,text,operative section found but contained only fee/rate/boilerplate amounts — likely no lump sum ordered
LTB-L-029229-26,L3,ExParte Order,2026-04-14,N7L,,,,,,,False,,,,,False,text,operative section found but contained only fee/rate/boilerplate amounts — likely no lump sum ordered
LTB-L-029265-26,L3,ExParte Order,2026-04-14,K6V,,,,,,,False,,,,,False,text,no dollar amount found
LTB-L-029463-26,L3,ExParte Order,2026-04-13,L6W,,,,,,,False,,,,,False,text,operative section found but contained only fee/rate/boilerplate amounts — likely no lump sum ordered
LTB-L-029542-26,L3,ExParte Order,2026-04-13,M4J,,,,,,,False,,,,,False,text,no dollar amount found
LTB-L-030002-26,L3,ExParte Order,2026-04-13,K2G,,,,,,,False,,,,,False,text,no dollar amount found
LTB-L-030839-26,L3,ExParte Order,2026-04-20,K2G,,,,,,,False,,,,,False,text,no dollar amount found
LTB-L-031348-26,L3,ExParte Order,2026-04-23,M1W,,,,,,,False,,,,,False,text,no dollar amount found
LTB-L-031732-26,L3,ExParte Order,2026-04-20,L3K,,,,,,,False,,,,,False,text,no dollar amount found
LTB-L-031929-26,L3,ExParte Order,2026-04-17,K1V,,,,,,,False,,,,,False,text,no dollar amount found
LTB-L-032438-26,L3,ExParte Order,2026-04-20,K1K,,,,,,,False,,,,,False,text,no dollar amount found
LTB-L-032586-26,L3,ExParte Order,2026-04-20,N2H,,,,,,,False,,,,,False,text,no dollar amount found
LTB-L-033373-26,L3,ExParte Order,2026-04-20,N2M,,,,,,,False,,,,,False,text,no dollar amount found
LTB-L-033631-26,L3,ExParte Order,2026-04-22,L0J,,,,,,,False,,,,,False,text,no dollar amount found
LTB-L-033818-26,L3,ExParte Order,2026-04-27,K0J,,,,,,,False,,,,,False,text,no dollar amount found
LTB-L-033993-26,L3,ExParte Order,2026-04-24,K9H,,,,,,,False,,,,,False,text,no dollar amount found
LTB-L-034152-26,L3,ExParte Order,2026-04-24,L4J,,,,,,,False,,,,,False,text,no dollar amount found
LTB-L-034458-26,L3,ExParte Order,2026-04-27,M1S,,,,,,,False,,,,,False,text,no dollar amount found
LTB-L-034473-26,L3,ExParte Order,2026-04-24,M3J,,,,,,,False,,,,,False,text,no dollar amount found
LTB-L-035082-26,L3,ExParte Order,2026-04-28,M5V,,,,,,,False,,,,,False,text,no dollar amount found
LTB-L-035835-26,L3,ExParte Order,2026-04-28,P6A,,,,,,,False,,,,,False,text,operative section found but contained only fee/rate/boilerplate amounts — likely no lump sum ordered
LTB-L-036324-26,L3,ExParte Order,2026-05-01,M1C,,,,,,,False,,,,,False,text,no dollar amount found
LTB-L-037257-26,L3,ExParte Order,2026-05-08,M6K,,,,,,,False,,,,,False,text,no dollar amount found
LTB-L-037532-26,L3,ExParte Order,2026-05-04,M5E,,,,,,,False,,,,,False,text,no dollar amount found
LTB-L-037714-26,L3,ExParte Order,2026-05-14,K0A,,,,,,,False,,,,,False,text,no dollar amount found
LTB-L-038393-26,L3,ExParte Order,2026-05-08,M4C,,,,,,,False,,,,,False,text,no dollar amount found
LTB-L-038546-26,L3,ExParte Order,2026-05-19,L5M,,,,,,,False,,,,,False,text,operative section found but contained only fee/rate/boilerplate amounts — likely no lump sum ordered
LTB-L-039288-26,L3,ExParte Order,2026-05-19,M4L,,,,,,,False,,,,,False,text,no dollar amount found
LTB-L-039951-26,L3,ExParte Order,2026-05-11,M6J,,,,,,,False,,,,,False,text,no dollar amount found
LTB-L-040287-26,L3,ExParte Order,2026-05-12,L9A,,,,,,,False,,,,,False,text,no dollar amount found
LTB-L-040987-26,L3,ExParte Order,2026-05-15,K9H,,,,,,,False,,,,,False,text,no dollar amount found
LTB-L-041772-26,L3,ExParte Order,2026-05-19,L2P,,,,,,,False,,,,,False,text,no dollar amount found
LTB-L-041990-26,L3,ExParte Order,2026-05-19,P6A,,,,,,,False,,,,,False,text,no dollar amount found
LTB-L-042183-26,L3,ExParte Order,2026-05-19,L3Z,,,,,,,False,,,,,False,text,no dollar amount found
LTB-L-042545-26,L3,ExParte Order,2026-05-29,K2V,,,,,,,False,,,,,False,text,no dollar amount found
LTB-L-043101-26,L3,ExParte Order,2026-05-25,N1M,,,,,,,False,,,,,False,text,operative section found but contained only fee/rate/boilerplate amounts — likely no lump sum ordered
LTB-L-043921-26,L3,ExParte Order,2026-05-26,L1H,,,,,,,False,,,,,False,text,no dollar amount found
LTB-L-043962-26,L3,ExParte Order,2026-05-26,K1N,,,,,,,False,,,,,False,text,no dollar amount found
LTB-L-043971-26,L3,ExParte Order,2026-05-26,L5G,,,,,,,False,,,,,False,text,no dollar amount found
LTB-L-044813-26,L3,ExParte Order,2026-05-29,L6X,,,,,,,False,,,,,False,text,operative section found but contained only fee/rate/boilerplate amounts — likely no lump sum ordered
LTB-L-076981-25,L3,Review Order,2026-03-19,L1H,,,,,,,False,,,,,False,text,no dollar amount found
LTB-L-098649-25,L3,Order,2026-01-09,M5B,1000.0,stated_total,,,,"January 6, 2026",True,True,True,False,True,False,text,"no operative section found, or it had no dollar mentions at all; fell back to full-document search; explicit stated-total phrasing (""...is \$X"")"
LTB-L-099364-25,L3,Order,2026-01-20,M4E,,,,,,"January 7, 2026",True,True,True,False,False,False,text,no dollar amount found
LTB-L-100640-25,L3,Order,2026-01-09,L8W,,,,,,"January 6, 2026",True,True,True,False,False,True,text,no dollar amount found
LTB-L-101508-25,L3,Order,2026-01-05,K2J,,,,,,,False,,,,,False,text,no dollar amount found
LTB-L-102226-25,L3,Order,2026-01-21,N2E,,,,,,"January 14, 2026",True,False,False,,,False,text,no dollar amount found
LTB-L-103879-25,L3,ExParte Order,2026-01-06,L4P,,,,,,,False,,,,,False,text,operative section found but contained only fee/rate/boilerplate amounts — likely no lump sum ordered
LTB-L-103928-25,L3,Order,2026-01-09,M4V,,,,,,"January 8, 2026",True,True,False,False,,True,text,operative section found but contained only fee/rate/boilerplate amounts — likely no lump sum ordered
LTB-L-104754-25,L3,Order,2026-01-22,K7K,,,,,,"January 8, 2026",True,True,True,True,False,True,text,no dollar amount found
LTB-L-105003-25,L3,Order,2026-01-20,M1L,,,,,,"January 13, 2026",True,True,True,False,False,False,text,no dollar amount found
LTB-L-105524-25,L3,ExParte Order,2026-01-05,K2J,,,,,,,False,,,,,False,text,no dollar amount found
LTB-L-107685-25,L3,ExParte Order,2026-01-08,L4N,,,,,,,False,,,,,False,text,no dollar amount found
LTB-L-107779-25,L3,ExParte Order,2026-01-09,N9H,,,,,,,False,,,,,False,text,no dollar amount found
LTB-L-108416-25,L3,Order,2026-01-28,M8W,15000.0,ambiguous-max,,,,"January 22, 2026",True,True,True,True,False,False,text,"no operative section found, or it had no dollar mentions at all; fell back to full-document search; multiple candidate amounts, took max — manual review advised"
LTB-L-108539-25,L3,Order,2026-01-30,L4S,,,,,,"January 21, 2026",True,True,True,False,False,False,text,no dollar amount found
LTB-L-108637-25,L3,ExParte Order,2026-01-09,M1C,,,,,,,False,,,,,False,text,operative section found but contained only fee/rate/boilerplate amounts — likely no lump sum ordered
LTB-L-108814-25,L3,Amended Order,2026-02-24,N8Y,,,,,,,False,,,,,False,text,no dollar amount found
LTB-L-109570-25,L3,ExParte Order,2026-01-12,M1X,,,,,,,False,,,,,False,text,only fee/rate/boilerplate amounts found
LTB-L-000122-26,L4,ExParte Order,2026-01-07,N2E,9346.0,arrears,3360.0,pattern_1,2.78,,False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-000150-26,L4,Order,2026-03-20,N7T,3231.0,arrears,1330.0,pattern_1,2.43,,False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-000165-26,L4,Order,2026-02-04,L5H,,,,,,,False,,,,,False,text,no dollar amount found
LTB-L-000207-26,L4,ExParte Order,2026-01-07,K9J,1905.0,arrears,1276.25,pattern_1,1.49,,False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-000323-26,L4,Order,2026-02-17,K1L,,,,,,"February 10, 2026",True,True,False,True,,True,text,no dollar amount found
LTB-L-000354-26,L4,Order,2026-02-17,N6C,1360.12,arrears,,,,"February 9, 2026",True,False,True,,False,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-000471-26,L4,Order,2026-02-17,L5N,222.25,arrears,,,,"February 10, 2026",True,True,True,False,False,False,text,"no operative section found, or it had no dollar mentions at all; fell back to full-document search; matched expected keyword for category"
LTB-L-000514-26,L4,ExParte Order,2026-01-20,L4P,0.0,arrears,2836.69,pattern_1,,,False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-000600-26,L4,Order,2026-02-06,N9B,20125.0,arrears,,,,,True,False,True,,False,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-000609-26,L4,Order,2026-03-13,P3C,5136.0,arrears,1650.0,pattern_1,3.11,,False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-000639-26,L4,ExParte Order,2026-01-12,N5P,4057.16,arrears,863.3,pattern_1,4.7,,False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-000656-26,L4,Order,2026-03-11,N3S,7072.85,arrears,,,,"February 10, 2026",True,True,True,True,False,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-000661-26,L4,ExParte Order,2026-01-12,N6G,750.87,arrears,1902.7,pattern_1,0.39,,False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-000769-26,L4,Order,2026-02-13,L2R,936.0,other,,,,"February 11, 2026",True,True,True,True,False,True,text,"no operative section found, or it had no dollar mentions at all; fell back to full-document search; single candidate amount, no strong keyword match"
LTB-L-000792-26,L4,ExParte Order,2026-01-12,L7P,1618.29,other,,,,,False,,,,,False,text,"no operative section found, or it had no dollar mentions at all; fell back to full-document search; single candidate amount, no strong keyword match"
LTB-L-000819-26,L4,ExParte Order,2026-01-13,L2M,4622.43,arrears,2034.07,pattern_1,2.27,,False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-000841-26,L4,Order,2026-02-27,K1T,8277.58,arrears,,,,"February 9, 2026",True,False,True,,False,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-000855-26,L4,Order,2026-01-12,N7M,2020.5,arrears,769.0,pattern_1,2.63,,False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-000866-26,L4,ExParte Order,2026-01-12,L9V,,,,,,,False,,,,,False,text,no dollar amount found
LTB-L-000920-26,L4,Order,2026-02-13,L8L,,,,,,,True,False,True,,False,False,text,no dollar amount found
LTB-L-001028-26,L4,Order,2026-01-12,N6G,4267.43,arrears,1642.24,pattern_1,2.6,,False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-001059-26,L4,Order,2026-03-13,P3E,,,,,,"February 10, 2026",True,True,True,True,False,False,text,no dollar amount found
LTB-L-001067-26,L4,Order,2026-03-19,L1G,,,,,,"February 2, 2026",True,True,True,True,True,False,text,no dollar amount found
LTB-L-001082-26,L4,Order,2026-02-16,L7L,,,,,,"February 10, 2026",True,True,True,True,False,False,text,no dollar amount found
LTB-L-001113-26,L4,ExParte Order,2026-01-14,L4K,11286.0,arrears,3700.0,pattern_1,3.05,,False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-001118-26,L4,ExParte Order,2026-01-14,L7N,14011.37,arrears,2324.0,pattern_1,6.03,,False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-001173-26,L4,Order,2026-01-20,M6G,8547.68,arrears,2736.61,pattern_1,3.12,,False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-001184-26,L4,ExParte Order,2026-01-14,M4J,,,,,,,False,,,,,False,text,no dollar amount found
LTB-L-001325-26,L4,Order,2026-02-11,N6H,13058.25,arrears,,,,"February 9, 2026",True,False,True,,False,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-001645-26,L4,ExParte Order,2026-01-14,L0K,3534.78,arrears,860.0,pattern_1,4.11,,False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-001738-26,L4,ExParte Order,2026-01-13,K7H,992.25,arrears,942.44,pattern_1,1.05,,False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-001790-26,L4,Order,2026-01-13,L8E,5812.17,arrears,2037.15,pattern_1,2.85,,False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-001809-26,L4,Amended Order,2026-02-09,N2L,,,,,,,False,,,,,False,text,operative section found but contained only fee/rate/boilerplate amounts — likely no lump sum ordered
LTB-L-001859-26,L4,ExParte Order,2026-01-13,N3Y,572.47,ambiguous-max,572.47,pattern_1,1.0,,False,,,,,False,text,"no operative section found, or it had no dollar mentions at all; fell back to full-document search; multiple candidate amounts, took max — manual review advised"
LTB-L-002027-26,L4,ExParte Order,2026-01-14,K7P,,,,,,,False,,,,,False,text,no dollar amount found
LTB-L-002032-26,L4,ExParte Order,2026-01-14,L4Y,5229.83,arrears,1398.0,pattern_1,3.74,,False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-002101-26,L4,Review Order,2026-05-22,P1A,,,,,,,False,,,,,False,text,no dollar amount found
LTB-L-002170-26,L4,Amended Order,2026-01-23,N7S,5367.73,arrears,2044.0,pattern_1,2.63,,False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-002310-26,L4,ExParte Order,2026-01-14,L1V,5714.72,arrears,1670.54,pattern_1,3.42,,False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-002315-26,L4,Order,2026-02-11,L5N,,,,,,"February 3, 2026",True,True,False,True,,True,text,no dollar amount found
LTB-L-002337-26,L4,ExParte Order,2026-01-14,L8P,14265.34,arrears,2311.88,pattern_1,6.17,,False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-002339-26,L4,Order,2026-02-13,L6X,8666.0,arrears,,,,"February 5, 2026",True,True,True,True,False,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-002481-26,L4,Order,2026-03-16,K0K,2918.0,arrears,,,,,False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-002567-26,L4,ExParte Order,2026-01-19,M5V,10086.44,arrears,2850.0,pattern_1,3.54,,False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-002586-26,L4,ExParte Order,2026-01-19,N7V,854.43,arrears,1367.81,pattern_1,0.62,,False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-002606-26,L4,ExParte Order,2026-01-13,L6Z,,,,,,,False,,,,,False,text,no dollar amount found
LTB-L-002613-26,L4,ExParte Order,2026-01-21,P6C,4091.0,arrears,1108.0,pattern_1,3.69,,False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-002625-26,L4,ExParte Order,2026-01-19,M6C,1208.07,ambiguous-max,1208.07,pattern_1,1.0,,False,,,,,False,text,"no operative section found, or it had no dollar mentions at all; fell back to full-document search; multiple candidate amounts, took max — manual review advised"
LTB-L-002657-26,L4,ExParte Order,2026-01-19,P1H,3336.0,arrears,2000.0,pattern_1,1.67,,False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-002676-26,L4,ExParte Order,2026-02-09,M3A,,,,,,,False,,,,,True,text,no dollar amount found
LTB-L-002676-26,L4,Review Order,2026-03-30,M3A,,,,,,,False,,,,,True,text,no dollar amount found
LTB-L-002682-26,L4,Order,2026-02-04,K0K,,,,,,,False,,,,,False,text,no dollar amount found
LTB-L-002699-26,L4,Order,2026-02-27,N1T,,,,,,"February 25, 2026",True,True,True,True,True,False,text,no dollar amount found
LTB-L-002724-26,L4,Order,2026-01-19,K1Y,,,,,,,False,,,,,False,text,no dollar amount found
LTB-L-002727-26,L4,ExParte Order,2026-01-19,L4A,5305.9,arrears,3400.0,pattern_1,1.56,,False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-002764-26,L4,ExParte Order,2026-01-19,M4V,7496.0,arrears,2072.0,pattern_1,3.62,,False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-002765-26,L4,ExParte Order,2026-02-23,N7T,2835.21,arrears,1614.37,pattern_1,1.76,,False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-002771-26,L4,ExParte Order,2026-01-19,K4K,,,,,,,False,,,,,False,text,no dollar amount found
LTB-L-002785-26,L4,Order,2026-02-25,N1H,5978.46,arrears,1581.67,pattern_1,3.78,,False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-002796-26,L4,ExParte Order,2026-01-26,L9V,1302.5,arrears,1038.03,pattern_1,1.25,,False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-003001-26,L4,ExParte Order,2026-01-19,P3C,3684.71,arrears,1550.0,pattern_1,2.38,,False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-003050-26,L4,ExParte Order,2026-01-19,L6T,,,2024.54,pattern_1,,,False,,,,,False,text,operative section found but contained only fee/rate/boilerplate amounts — likely no lump sum ordered
LTB-L-003060-26,L4,ExParte Order,2026-01-19,L6T,1376.48,ambiguous-max,1376.48,pattern_1,1.0,,False,,,,,False,text,"no operative section found, or it had no dollar mentions at all; fell back to full-document search; multiple candidate amounts, took max — manual review advised"
LTB-L-003074-26,L4,Order,2026-03-24,L6V,,,,,,"February 23, 2026",True,False,True,,False,False,text,no dollar amount found
LTB-L-003143-26,L4,ExParte Order,2026-01-20,N1S,,,,,,"March 24, 2026",True,True,True,True,False,False,text,no dollar amount found
LTB-L-003143-26,L4,Order,2026-03-31,N1S,,,,,,"March 24, 2026",True,True,True,True,False,False,text,no dollar amount found
LTB-L-003251-26,L4,ExParte Order,2026-01-20,M4X,2767.5,ambiguous-max,2767.5,pattern_1,1.0,,False,,,,,False,text,"no operative section found, or it had no dollar mentions at all; fell back to full-document search; multiple candidate amounts, took max — manual review advised"
LTB-L-003461-26,L4,ExParte Order,2026-01-19,N0M,11786.0,arrears,1450.0,pattern_1,8.13,,False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-003479-26,L4,Amended Order,2026-03-20,M2R,8503.25,arrears,2101.25,pattern_1,4.05,"February 24, 2026",True,True,True,True,True,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
