file_number,category,doc_type,order_date,fsa,primary_amount,amount_type,monthly_rent,rent_pattern,months_of_rent_owed,hearing_date,hearing_sentence_found,landlord_attended,tenant_attended,landlord_represented,tenant_represented,explicit_non_attendance,extraction_method,notes
LTB-L-024330-26,L4,ExParte Order,2026-03-23,K7V,6701.64,arrears,1055.0,pattern_1,6.35,,False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-024335-26,L4,ExParte Order,2026-03-23,P1B,2346.0,arrears,1830.0,pattern_1,1.28,,False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-024335-26,L4,Order,2026-05-13,P1B,2346.0,arrears,1830.0,pattern_1,1.28,,False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-024360-26,L4,ExParte Order,2026-03-23,L8P,2334.56,arrears,1144.28,pattern_1,2.04,,False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-024368-26,L4,Order,2026-05-07,L7P,9125.0,arrears,,,,,True,True,True,True,False,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-024396-26,L4,ExParte Order,2026-03-23,M4L,,,,,,,False,,,,,False,text,no dollar amount found
LTB-L-024486-26,L4,ExParte Order,2026-03-23,M6P,,,,,,,False,,,,,False,text,no dollar amount found
LTB-L-024500-26,L4,ExParte Order,2026-03-23,M6G,0.0,arrears,634.0,pattern_1,,,False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-024509-26,L4,Order,2026-05-15,M1M,,,,,,"May 11, 2026",True,True,True,True,True,False,text,no dollar amount found
LTB-L-024590-26,L4,ExParte Order,2026-03-31,L6A,27203.42,arrears,3100.0,pattern_1,8.78,,False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-024653-26,L4,ExParte Order,2026-04-02,K1Z,8260.26,arrears,658.0,pattern_1,12.55,,False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-024798-26,L4,ExParte Order,2026-03-23,M1E,599.92,arrears,1367.05,pattern_1,0.44,,False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-024876-26,L4,ExParte Order,2026-03-27,L8L,6728.37,arrears,985.0,pattern_1,6.83,,False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-024889-26,L4,ExParte Order,2026-04-13,K1Z,9755.5,arrears,1597.0,pattern_1,6.11,,False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-024900-26,L4,ExParte Order,2026-04-02,N1H,,,1181.66,pattern_1,,,False,,,,,False,text,operative section found but contained only fee/rate/boilerplate amounts — likely no lump sum ordered
LTB-L-024945-26,L4,ExParte Order,2026-03-24,L4X,10699.77,arrears,1402.4,pattern_1,7.63,,False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-025005-26,L4,Order,2026-05-06,M1K,,,,,,,True,True,False,True,,True,text,operative section found but contained only fee/rate/boilerplate amounts — likely no lump sum ordered
LTB-L-025185-26,L4,ExParte Order,2026-03-24,M5N,,,1047.0,pattern_1,,,False,,,,,False,text,operative section found but contained only fee/rate/boilerplate amounts — likely no lump sum ordered
LTB-L-025257-26,L4,ExParte Order,2026-03-24,N4K,4458.64,arrears,566.0,pattern_1,7.88,,False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-025623-26,L4,ExParte Order,2026-03-27,N7L,4476.0,arrears,1650.0,pattern_1,2.71,,False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-025759-26,L4,ExParte Order,2026-03-30,M9C,29752.3,arrears,1433.0,pattern_1,20.76,,False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-025781-25,L4,Order,2026-01-19,M4B,5553.51,arrears,,,,"October 22, 2025",True,False,False,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-025799-26,L4,Order,2026-04-24,N6H,2279.95,arrears,,,,"April 20, 2026",True,True,True,True,True,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-025806-26,L4,ExParte Order,2026-03-27,K2P,5219.16,arrears,1851.15,pattern_1,2.82,,False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-025952-26,L4,Order,2026-05-20,K1N,,,,,,"May 11, 2026",True,True,True,True,True,False,text,no dollar amount found
LTB-L-025976-26,L4,Order,2026-05-27,M3H,,,,,,"May 19, 2026",True,True,True,True,False,False,text,no dollar amount found
LTB-L-026040-26,L4,ExParte Order,2026-03-30,M6M,,,,,,,False,,,,,False,text,no dollar amount found
LTB-L-026173-26,L4,Order,2026-05-19,K8N,,,,,,"May 13, 2026",True,True,True,True,False,False,text,no dollar amount found
LTB-L-026194-26,L4,ExParte Order,2026-03-30,M1B,2516.34,arrears,1474.0,pattern_1,1.71,,False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-026272-26,L4,Order,2026-05-20,L4M,6961.0,arrears,,,,"May 11, 2026",True,True,True,True,False,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-026318-26,L4,ExParte Order,2026-03-30,M9M,4486.0,arrears,1250.0,pattern_1,3.59,,False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-026416-26,L4,ExParte Order,2026-04-10,N1H,,,,,,,False,,,,,False,text,no dollar amount found
LTB-L-026470-26,L4,ExParte Order,2026-03-30,M1P,,,,,,,False,,,,,False,text,no dollar amount found
LTB-L-026479-26,L4,ExParte Order,2026-03-30,L5R,1802.13,arrears,630.0,pattern_1,2.86,,False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-026546-26,L4,ExParte Order,2026-03-30,L0L,151.37,arrears,,,,,False,,,,,False,text,"no operative section found, or it had no dollar mentions at all; fell back to full-document search; matched expected keyword for category"
LTB-L-026689-26,L4,ExParte Order,2026-03-30,M5A,,,,,,,False,,,,,False,text,no dollar amount found
LTB-L-026692-26,L4,ExParte Order,2026-04-07,N3R,6997.53,arrears,2166.33,pattern_1,3.23,,False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-026869-26,L4,ExParte Order,2026-03-30,K1S,7876.0,arrears,1400.0,pattern_1,5.63,,False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-026963-26,L4,Order,2026-05-19,K7K,200.0,arrears,,,,"May 14, 2026",True,False,True,,False,True,text,"no operative section found, or it had no dollar mentions at all; fell back to full-document search; matched expected keyword for category"
LTB-L-027024-26,L4,ExParte Order,2026-03-30,L1J,,,,,,,False,,,,,False,text,no dollar amount found
LTB-L-027097-26,L4,ExParte Order,2026-03-31,M2R,2213.25,arrears,2266.82,pattern_1,0.98,,False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-027129-26,L4,ExParte Order,2026-03-31,M6K,,,2241.0,pattern_1,,,False,,,,,False,text,operative section found but contained only fee/rate/boilerplate amounts — likely no lump sum ordered
LTB-L-027372-26,L4,ExParte Order,2026-04-07,N1R,,,,,,,False,,,,,False,text,no dollar amount found
LTB-L-027889-26,L4,ExParte Order,2026-04-07,M4S,7724.19,arrears,1555.04,pattern_1,4.97,,False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-027967-26,L4,Order,2026-05-22,K7A,,,,,,"May 20, 2026",True,True,False,True,,True,text,no dollar amount found
LTB-L-027967-26,L4,ExParte Order,2026-04-02,K7A,,,,,,"May 20, 2026",True,True,False,True,,True,text,no dollar amount found
LTB-L-028013-26,L4,ExParte Order,2026-04-13,L4N,12590.3,arrears,885.0,pattern_1,14.23,,False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-028033-26,L4,ExParte Order,2026-04-07,M4V,5405.4,arrears,1660.0,pattern_1,3.26,,False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-028056-26,L4,ExParte Order,2026-04-21,K1J,,,,,,,False,,,,,False,text,no dollar amount found
LTB-L-028219-26,L4,ExParte Order,2026-04-07,N9C,,,,,,,False,,,,,False,text,no dollar amount found
LTB-L-028549-26,L4,ExParte Order,2026-04-07,L3B,,,556.0,pattern_1,,,False,,,,,False,text,operative section found but contained only fee/rate/boilerplate amounts — likely no lump sum ordered
LTB-L-028558-26,L4,ExParte Order,2026-04-07,M6K,8223.45,arrears,1361.14,pattern_1,6.04,,False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-028691-26,L4,ExParte Order,2026-04-07,N5V,13310.68,other,1072.0,pattern_1,12.42,,False,,,,,False,text,"found in operative 'It is ordered that' section; single candidate amount, no strong keyword match"
LTB-L-028704-26,L4,Order,2026-04-09,L4G,,,,,,,True,True,True,False,False,False,text,no dollar amount found
LTB-L-028745-26,L4,ExParte Order,2026-04-07,M9R,17644.09,arrears,2610.0,pattern_1,6.76,,False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-028765-26,L4,ExParte Order,2026-04-13,P3A,24139.83,arrears,862.0,pattern_1,28.0,,False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-029019-26,L4,ExParte Order,2026-04-13,L9S,0.0,arrears,,,,,False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-029048-25,L4,Order,2026-02-20,N5Y,,,,,,"November 17, 2025",True,True,True,True,False,True,text,no dollar amount found
LTB-L-029207-26,L4,ExParte Order,2026-04-13,N0M,,,,,,,False,,,,,False,text,no dollar amount found
LTB-L-029376-26,L4,ExParte Order,2026-04-14,L3T,,,,,,,False,,,,,False,text,no dollar amount found
LTB-L-029397-26,L4,ExParte Order,2026-04-13,N0P,10179.67,arrears,1890.0,pattern_1,5.39,,False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-029429-26,L4,ExParte Order,2026-04-24,L7A,3946.0,arrears,1145.0,pattern_1,3.45,,False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-029661-26,L4,ExParte Order,2026-04-13,L1H,18011.7,arrears,2400.0,pattern_1,7.5,,False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-029682-26,L4,ExParte Order,2026-04-17,N0G,9155.0,arrears,1750.0,pattern_1,5.23,,False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-029849-26,L4,ExParte Order,2026-04-13,L4H,8286.0,arrears,4400.0,pattern_1,1.88,,False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-029951-26,L4,ExParte Order,2026-04-27,M4M,5686.0,arrears,2500.0,pattern_1,2.27,,False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-029979-26,L4,ExParte Order,2026-04-13,L1J,8866.67,arrears,3156.97,pattern_1,2.81,,False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-030021-26,L4,ExParte Order,2026-04-13,L4Y,823.48,arrears,1929.03,pattern_1,0.43,,False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-030064-26,L4,ExParte Order,2026-04-13,L4K,7570.89,arrears,2850.0,pattern_1,2.66,,False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-030064-26,L4,Order,2026-05-26,L4K,7570.89,arrears,2850.0,pattern_1,2.66,,False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-030161-26,L4,ExParte Order,2026-04-14,L9E,0.0,arrears,3126.25,pattern_1,,,False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-030249-26,L4,ExParte Order,2026-04-13,L6K,19096.87,arrears,2950.0,pattern_1,6.47,,False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-030317-26,L4,Amended Order,2026-04-15,M9W,2483.79,arrears,1357.5,pattern_1,1.83,,False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-030384-26,L4,ExParte Order,2026-04-27,K6H,4052.44,arrears,663.65,pattern_1,6.11,,False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-030404-26,L4,ExParte Order,2026-04-13,P3B,4939.33,arrears,1509.0,pattern_1,3.27,,False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-030435-26,L4,Order,2026-05-27,N2M,,,,,,"May 25, 2026",True,True,True,True,False,False,text,no dollar amount found
LTB-L-030435-26,L4,ExParte Order,2026-04-13,N2M,,,,,,"May 25, 2026",True,True,True,True,False,False,text,no dollar amount found
LTB-L-030436-26,L4,ExParte Order,2026-04-28,L6W,4864.0,arrears,1392.0,pattern_1,3.49,,False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-030456-26,L4,ExParte Order,2026-04-13,N5Z,4861.0,arrears,1891.12,pattern_1,2.57,,False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-030460-26,L4,ExParte Order,2026-04-13,M6A,2972.86,arrears,1345.0,pattern_1,2.21,,False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-030497-26,L4,ExParte Order,2026-04-13,N1A,8137.51,arrears,1155.0,pattern_1,7.05,,False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-030512-26,L4,ExParte Order,2026-04-14,N7M,5458.0,arrears,1749.0,pattern_1,3.12,,False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-030535-26,L4,ExParte Order,2026-04-13,M3M,122.12,arrears,1907.76,pattern_1,0.06,,False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-030537-26,L4,Order,2026-05-28,P1L,6307.4,arrears,,,,"May 26, 2026",True,True,True,True,True,False,text,"no operative section found, or it had no dollar mentions at all; fell back to full-document search; matched expected keyword for category"
LTB-L-030550-26,L4,Order,2026-05-29,L2G,,,,,,"May 26, 2026",True,True,False,True,,True,text,no dollar amount found
LTB-L-030565-26,L4,ExParte Order,2026-04-13,M1J,2081.77,arrears,1744.37,pattern_1,1.19,,False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-030622-26,L4,ExParte Order,2026-04-13,K7S,0.0,arrears,1501.77,pattern_1,,,False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-030626-26,L4,ExParte Order,2026-04-13,N5Z,6112.57,arrears,1700.0,pattern_1,3.6,,False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-030668-26,L4,ExParte Order,2026-04-13,M5R,2961.0,arrears,1450.0,pattern_1,2.04,,False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-030894-26,L4,ExParte Order,2026-04-13,L4Y,5769.15,arrears,2125.34,pattern_1,2.71,,False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-030926-26,L4,ExParte Order,2026-04-13,P3C,8541.21,arrears,934.58,pattern_1,9.14,,False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-030945-26,L4,ExParte Order,2026-04-13,M2J,3606.49,arrears,600.0,pattern_1,6.01,,False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-031065-26,L4,ExParte Order,2026-04-14,L2H,7500.5,arrears,2123.0,pattern_1,3.53,,False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-031252-26,L4,ExParte Order,2026-04-13,M6H,4925.0,arrears,1560.0,pattern_1,3.16,,False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-031297-26,L4,ExParte Order,2026-04-14,P3B,6478.0,arrears,1269.0,pattern_1,5.1,,False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-031498-26,L4,ExParte Order,2026-04-27,L8L,,,,,,,False,,,,,False,text,no dollar amount found
LTB-L-031579-26,L4,ExParte Order,2026-04-14,L6W,,,,,,,False,,,,,False,text,no dollar amount found
LTB-L-031702-26,L4,ExParte Order,2026-04-17,L1J,,,1432.0,pattern_1,,,False,,,,,False,text,operative section found but contained only fee/rate/boilerplate amounts — likely no lump sum ordered
LTB-L-031811-26,L4,ExParte Order,2026-04-14,K0K,7561.0,arrears,3175.0,pattern_1,2.38,,False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-031917-26,L4,ExParte Order,2026-04-21,L2M,3963.04,arrears,1749.25,pattern_1,2.27,,False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-031941-26,L4,ExParte Order,2026-04-17,L6R,10645.09,arrears,2700.0,pattern_1,3.94,,False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-031999-26,L4,Order,2026-05-29,M9R,,,,,,"May 25, 2026",True,True,True,True,False,False,text,no dollar amount found
LTB-L-032011-26,L4,ExParte Order,2026-04-17,K8P,1593.0,arrears,1291.0,pattern_1,1.23,,False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-032142-26,L4,ExParte Order,2026-04-17,L8L,1885.0,arrears,800.0,pattern_1,2.36,,False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-032161-26,L4,ExParte Order,2026-04-20,N1K,,,,,,,False,,,,,False,text,no dollar amount found
LTB-L-032169-26,L4,ExParte Order,2026-04-20,L3K,5990.8,arrears,1300.0,pattern_1,4.61,,False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-032381-26,L4,ExParte Order,2026-04-17,M6E,17598.12,arrears,3600.0,pattern_1,4.89,,False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-032412-26,L4,ExParte Order,2026-04-20,L9Z,16803.8,arrears,1700.0,pattern_1,9.88,,False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-032430-26,L4,ExParte Order,2026-04-28,M4C,232.78,arrears,,,,,False,,,,,False,text,"no operative section found, or it had no dollar mentions at all; fell back to full-document search; matched expected keyword for category"
LTB-L-032459-26,L4,ExParte Order,2026-04-17,M6K,1049.75,arrears,1878.36,pattern_1,0.56,,False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-032483-26,L4,ExParte Order,2026-04-17,L9C,3181.05,arrears,1731.98,pattern_1,1.84,,False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-032489-26,L4,ExParte Order,2026-04-17,M1P,14686.0,arrears,2900.0,pattern_1,5.06,,False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-032503-26,L4,ExParte Order,2026-04-17,K0A,9886.0,arrears,2000.0,pattern_1,4.94,,False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-032517-26,L4,ExParte Order,2026-04-24,M6P,2222.0,arrears,968.0,pattern_1,2.3,,False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-032545-26,L4,ExParte Order,2026-04-20,K7N,6029.7,arrears,2384.9,pattern_1,2.53,,False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-032715-26,L4,ExParte Order,2026-04-20,L8V,3936.0,arrears,1000.0,pattern_1,3.94,,False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-032722-26,L4,ExParte Order,2026-04-20,L8L,,,,,,,False,,,,,False,text,no dollar amount found
LTB-L-032754-26,L4,ExParte Order,2026-04-20,M3M,8186.0,arrears,1939.9,pattern_1,4.22,,False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-032909-26,L4,ExParte Order,2026-04-20,M9M,384.47,arrears,2058.47,pattern_1,0.19,,False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-032942-26,L4,ExParte Order,2026-04-21,M9W,9861.4,arrears,1517.32,pattern_1,6.5,,False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-032976-26,L4,ExParte Order,2026-04-20,N8N,186.0,arrears,498.17,pattern_1,0.37,,False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-033056-26,L4,ExParte Order,2026-04-20,L8H,1163.0,arrears,1768.62,pattern_1,0.66,,False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-033102-26,L4,ExParte Order,2026-04-20,L8E,1643.8,arrears,2500.0,pattern_1,0.66,,False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-033168-26,L4,ExParte Order,2026-04-20,L8V,1723.02,arrears,1723.02,pattern_1,1.0,,False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-033207-26,L4,ExParte Order,2026-04-20,N4S,2286.6,arrears,1750.0,pattern_1,1.31,,False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-033213-26,L4,ExParte Order,2026-04-29,L3V,4201.45,arrears,1750.0,pattern_1,2.4,,False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-033225-25,L4,Review Order,2026-01-21,N4K,,,,,,"July 30, 2025",True,True,True,True,False,True,text,no dollar amount found
LTB-L-033291-26,L4,ExParte Order,2026-04-20,N2C,1949.0,ambiguous-max,1989.92,pattern_1,0.98,,False,,,,,False,text,"found in operative 'It is ordered that' section; multiple candidate amounts, took max — manual review advised"
LTB-L-033340-26,L4,ExParte Order,2026-04-20,M4Y,8677.92,arrears,2487.57,pattern_1,3.49,,False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-033424-26,L4,ExParte Order,2026-04-21,P3A,6158.88,arrears,1465.0,pattern_1,4.2,,False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-033456-26,L4,ExParte Order,2026-04-20,M3N,4050.0,arrears,1999.0,pattern_1,2.03,,False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-033508-26,L4,ExParte Order,2026-04-21,L1T,8283.0,arrears,1247.0,pattern_1,6.64,,False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-033610-26,L4,Order,2026-05-29,N7T,,,,,,,True,True,False,False,,True,text,no dollar amount found
LTB-L-033854-26,L4,ExParte Order,2026-04-21,L4J,3500.0,arrears,3587.5,pattern_1,0.98,,False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-033913-26,L4,ExParte Order,2026-04-21,M1E,,,,,,,False,,,,,False,text,no dollar amount found
LTB-L-033928-26,L4,ExParte Order,2026-04-21,M1K,,,,,,,False,,,,,False,text,no dollar amount found
LTB-L-034147-26,L4,ExParte Order,2026-04-24,M9V,7834.31,arrears,1181.28,pattern_1,6.63,,False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-034615-26,L4,ExParte Order,2026-04-27,M4S,7380.43,arrears,2044.87,pattern_1,3.61,,False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-034740-26,L4,ExParte Order,2026-04-27,L4S,,,2889.22,pattern_1,,,False,,,,,False,text,operative section found but contained only fee/rate/boilerplate amounts — likely no lump sum ordered
LTB-L-034819-26,L4,Order,2026-05-08,K1V,,,,,,,False,,,,,False,text,no dollar amount found
LTB-L-034872-26,L4,ExParte Order,2026-04-27,L6V,1865.16,arrears,2101.23,pattern_1,0.89,,False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-035097-26,L4,ExParte Order,2026-04-27,K2A,2997.0,arrears,1900.0,pattern_1,1.58,,False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-035199-26,L4,ExParte Order,2026-04-27,M6H,6501.0,arrears,2100.0,pattern_1,3.1,,False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-035226-26,L4,ExParte Order,2026-04-28,M9M,11186.0,arrears,2400.0,pattern_1,4.66,,False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-035239-26,L4,ExParte Order,2026-04-27,K4K,646.0,arrears,965.0,pattern_1,0.67,,False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-035258-26,L4,ExParte Order,2026-04-27,K1J,863.61,arrears,1792.91,pattern_1,0.48,,False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-035284-26,L4,ExParte Order,2026-04-27,L6S,4670.57,arrears,1524.0,pattern_1,3.06,,False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-035382-26,L4,ExParte Order,2026-04-28,M6K,15386.0,arrears,2000.0,pattern_1,7.69,,False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-035549-26,L4,ExParte Order,2026-04-27,M4A,,,,,,,False,,,,,False,text,no dollar amount found
LTB-L-035577-26,L4,ExParte Order,2026-04-27,L3C,1057.32,arrears,1191.23,pattern_1,0.89,,False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-035622-26,L4,ExParte Order,2026-04-27,M1K,,,,,,,False,,,,,False,text,no dollar amount found
LTB-L-035737-26,L4,ExParte Order,2026-04-27,N2M,,,1000.0,pattern_1,,,False,,,,,False,text,operative section found but contained only fee/rate/boilerplate amounts — likely no lump sum ordered
LTB-L-035826-26,L4,Amended Order,2026-05-13,M6E,0.0,remedy,476.0,pattern_1,,,False,,,,,False,text,"found in operative 'It is ordered that' section; single candidate amount, no strong keyword match"
LTB-L-035955-26,L4,ExParte Order,2026-05-25,N2C,,,,,,,False,,,,,False,text,no dollar amount found
LTB-L-036118-26,L4,ExParte Order,2026-05-01,N9A,,,,,,,False,,,,,False,text,operative section found but contained only fee/rate/boilerplate amounts — likely no lump sum ordered
LTB-L-036169-26,L4,ExParte Order,2026-05-01,M1E,,,,,,,False,,,,,False,text,no dollar amount found
LTB-L-036391-26,L4,ExParte Order,2026-05-04,M5V,26197.19,arrears,1878.0,pattern_1,13.95,,False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-036509-26,L4,ExParte Order,2026-05-01,M4L,1169.04,arrears,2100.0,pattern_1,0.56,,False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-036589-26,L4,ExParte Order,2026-05-01,N6B,2036.0,arrears,1410.0,pattern_1,1.44,,False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-036747-26,L4,ExParte Order,2026-04-29,L4C,3036.0,arrears,,,,,False,,,,,False,text,"no operative section found, or it had no dollar mentions at all; fell back to full-document search; matched expected keyword for category"
LTB-L-036831-26,L4,ExParte Order,2026-05-08,N4K,250.0,ambiguous-max,,,,,False,,,,,False,text,"no operative section found, or it had no dollar mentions at all; fell back to full-document search; multiple candidate amounts, took max — manual review advised"
LTB-L-036869-26,L4,ExParte Order,2026-05-04,K0C,500.0,arrears,,,,,False,,,,,False,text,"no operative section found, or it had no dollar mentions at all; fell back to full-document search; matched expected keyword for category"
LTB-L-036905-26,L4,ExParte Order,2026-05-04,M1M,5966.24,arrears,595.0,pattern_1,10.03,,False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-037478-26,L4,ExParte Order,2026-05-04,L4C,5672.04,arrears,2520.82,pattern_1,2.25,,False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
